Database???Monthly
Month£º2015-
Indicators,Apr 2024,Mar 2024,Feb 2024,Jan 2024,Dec 2023,Nov 2023,Oct 2023,Sep 2023,Aug 2023,Jul 2023,Jun 2023,May 2023,Apr 2023,Mar 2023,Feb 2023,Jan 2023,Dec 2022,Nov 2022,Oct 2022,Sep 2022,Aug 2022,Jul 2022,Jun 2022,May 2022,Apr 2022,Mar 2022,Feb 2022,Jan 2022,Dec 2021,Nov 2021,Oct 2021,Sep 2021,Aug 2021,Jul 2021,Jun 2021,May 2021,Apr 2021,Mar 2021,Feb 2021,Jan 2021,Dec 2020,Nov 2020,Oct 2020,Sep 2020,Aug 2020,Jul 2020,June 2020,May 2020,Apr 2020,Mar 2020,Feb 2020,Jan 2020,Dec 2019,Nov 2019,Oct 2019,Sep 2019,Aug 2019,Jul 2019,Jun 2019,May 2019,Apr 2019,Mar 2019,Feb 2019,Jan 2019,Dec 2018,Nov 2018,Oct 2018,Sep 2018,Aug 2018,Jul 2018,Jun 2018,May 2018,Apr 2018,Mar 2018,Feb 2018,Jan 2018,Dec 2017,Nov 2017,Oct 2017,Sep 2017,Aug 2017,Jul 2017,Jun 2017,May 2017,Apr 2017,Mar 2017,Feb 2017,Jan 2017,Dec 2016,Nov 2016,Oct 2016,Sep 2016,Aug 2016,Jul 2016,Jun 2016,May 2016,Apr 2016,Mar 2016,Feb 2016,Jan 2016,Dec 2015,Nov 2015,Oct 2015,Sep 2015,Aug 2015,Jul 2015,Jun 2015,May 2015,Apr 2015,Mar 2015,Feb 2015,Jan 2015
Selling Expenses of Mining and Processing of Ferrous Metal Ores Accumulated The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.70,78.80,75.30,67.50,58.90,51.10,43.70,34.70,27.00,20.10,12.90,,114.60,103.80,93.90,83.40,73.40,63.90,54.20,43.30,35.10,25.60,16.50,,145.60,131.30,118.20,105.50,92.50,79.90,67.50,54.10,42.30,30.90,19.00,
Selling Expenses of Mining and Processing of Ferrous Metal Ores Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,3.0,6.5,8.1,10.5,11.7,11.4,10.7,11.9,9.5,7.0,,-8.3,-10.5,-15.8,-15.9,-16.3,-16.1,-15.3,-15.5,-18.8,-18.0,-19.4,,-18.3,-17.2,-16.7,-16.8,-16.3,-15.5,-15.9,-16.3,-15.4,-16.2,-12.1,
Selling Expenses of Mining and Processing of Non-Ferrous Metal Ores Accumulated(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.20,62.90,64.40,60.00,55.00,48.00,41.00,33.40,26.20,18.40,11.50,,84.00,75.50,67.70,60.90,53.70,46.40,39.20,31.80,24.80,17.20,11.00,,81.50,73.30,65.80,59.30,52.20,45.40,38.90,31.80,24.70,18.20,11.40,
Selling Expenses of Mining and Processing of Non-Ferrous Metal Ores Accumulated The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.70,66.60,62.30,59.00,53.40,46.10,38.90,31.60,24.40,16.80,10.60,,78.30,70.20,62.80,56.60,49.60,43.20,36.80,29.70,23.50,17.30,11.20,,81.50,73.00,64.60,57.10,50.10,43.50,37.50,30.30,23.50,17.00,10.30,
Selling Expenses of Mining and Processing of Non-Ferrous Metal Ores Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.6,-5.6,3.4,1.7,3.0,4.1,5.4,5.7,7.4,9.5,8.5,,7.3,7.5,7.8,7.6,8.3,7.4,6.5,7.1,5.5,-0.6,-1.8,,0.0,0.4,1.9,3.9,4.2,4.4,3.7,5.0,5.1,7.1,10.7,
Selling Expenses of Mining and Processing of Nonmetal Ores Accumulated(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.90,182.90,171.40,155.10,139.10,121.20,103.30,82.60,64.80,47.60,30.00,,206.40,185.00,165.50,147.00,129.30,112.00,94.80,77.10,60.80,44.80,28.40,,203.60,184.20,166.00,147.60,129.30,111.20,93.80,76.10,59.60,43.80,28.00,
Selling Expenses of Mining and Processing of Nonmetal Ores Accumulated The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.90,175.10,162.20,145.80,128.90,111.40,94.10,77.10,60.30,44.30,28.00,,201.80,181.70,162.80,144.40,126.70,108.80,91.90,74.40,59.60,43.80,28.00,,195.90,175.20,157.10,139.00,121.40,104.80,89.00,71.80,55.90,40.60,25.30,
Selling Expenses of Mining and Processing of Nonmetal Ores Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,4.5,5.7,6.4,7.9,8.8,9.8,7.1,7.5,7.4,7.1,,2.3,1.8,1.7,1.8,2.1,2.9,3.2,3.6,2.0,2.3,1.4,,3.9,5.1,5.7,6.2,6.5,6.1,5.4,6.0,6.6,7.9,10.7,
Selling Expenses of Support Activities of Mining Accumulated(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.70,3.80,3.10,3.00,3.10,2.70,2.30,1.90,1.40,1.10,0.80,,5.30,4.60,3.80,3.40,2.90,2.50,2.00,1.60,1.30,0.90,0.50,,5.00,4.50,4.10,3.70,3.30,3.00,2.50,2.20,1.70,1.20,0.80,
Selling Expenses of Support Activities of Mining Accumulated The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.40,4.60,3.80,3.40,2.90,2.60,2.10,1.60,1.30,1.00,0.60,,5.30,4.70,4.20,3.80,3.40,3.10,2.60,2.20,1.70,1.30,0.80,,5.50,4.70,4.20,3.70,3.20,2.80,2.40,2.00,1.60,1.10,0.70,
Selling Expenses of Support Activities of Mining Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.0,-17.4,-18.4,-11.8,6.9,3.8,9.5,18.8,7.7,10.0,33.3,,0.0,-2.1,-9.5,-10.5,-14.7,-19.4,-23.1,-27.3,-23.5,-30.8,-37.5,,-9.1,-4.3,-2.4,0.0,3.1,7.1,4.2,10.0,6.3,9.1,14.3,
Selling Expenses of Mining of Other Ores Accumulated(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.40,2.30,2.40,2.20,2.00,1.70,1.30,1.00,0.70,0.40,0.20,,1.70,1.50,1.30,1.10,0.90,0.80,0.60,0.50,0.40,0.20,0.10,,1.60,1.30,1.10,0.90,0.70,0.60,0.40,0.30,0.30,0.20,0.10,
Selling Expenses of Mining of Other Ores Accumulated The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.30,1.10,1.20,1.00,0.90,0.70,0.60,0.50,0.30,0.30,0.10,,1.60,1.40,1.10,0.90,0.80,0.60,0.50,0.40,0.30,0.20,0.10,,1.70,1.50,1.40,1.20,1.00,0.90,0.60,0.50,0.30,0.30,0.10,
Selling Expenses of Mining of Other Ores Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.6,109.1,100.0,120.0,122.2,142.9,116.7,100.0,133.3,33.3,100.0,,6.3,7.1,18.2,22.2,12.5,33.3,20.0,25.0,33.3,0.0,0.0,,-5.9,-13.3,-21.4,-25.0,-30.0,-33.3,-33.3,-40.0,0.0,-33.3,0.0,
Selling Expenses of Processing of Food from Agricultural Products Accumulated(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1435.10,1330.70,1245.00,1122.40,989.70,861.00,734.80,596.10,473.60,357.40,233.80,,1440.90,1290.70,1157.70,1030.30,901.50,780.10,664.60,545.20,437.50,331.50,218.30,,1348.40,1219.00,1095.30,975.20,851.80,738.10,627.60,511.80,409.00,309.40,205.40,
Selling Expenses of Processing of Food from Agricultural Products Accumulated The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1338.90,1228.80,1140.70,1027.50,906.50,784.60,667.00,545.90,436.00,328.80,216.80,,1356.00,1218.40,1093.20,973.50,850.40,736.30,626.10,512.00,413.60,312.30,206.00,,1285.40,1143.90,1025.30,907.40,792.60,684.60,582.70,475.20,378.00,282.40,184.30,
Selling Expenses of Processing of Food from Agricultural Products Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,8.3,9.1,9.2,9.2,9.7,10.2,9.2,8.6,8.7,7.8,,6.3,5.9,5.9,5.8,6.0,5.9,6.1,6.5,5.8,6.1,6.0,,4.9,6.6,6.8,7.5,7.5,7.8,7.7,7.7,8.2,9.6,11.4,
Selling Expenses of Manufacture of Foods Accumulated(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1614.50,1463.70,1334.80,1211.10,1145.80,995.30,855.00,703.60,542.60,401.50,258.30,,1681.20,1514.10,1378.00,1244.20,1093.50,950.50,815.70,670.70,530.20,397.70,255.20,,1572.40,1404.40,1276.40,1148.90,1005.20,876.90,798.80,660.00,523.20,398.00,257.20,
Selling Expenses of Manufacture of Foods Accumulated The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1559.30,1411.50,1292.90,1173.00,1101.40,956.20,819.60,675.70,533.70,399.90,256.80,,1580.60,1411.00,1282.10,1154.30,1011.60,882.20,755.40,622.90,495.20,377.50,244.30,,1435.20,1288.70,1161.80,1039.70,908.70,773.10,695.00,574.50,453.50,342.60,221.90,
Selling Expenses of Manufacture of Foods Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.7,3.2,3.2,4.0,4.1,4.3,4.1,1.7,0.4,0.6,,6.4,7.3,7.5,7.8,8.1,7.7,8.0,7.7,7.1,5.4,4.5,,9.6,9.0,9.9,10.5,10.6,13.4,14.9,14.9,15.4,16.2,15.9,
Selling Expenses of Manufacture of Wine Beverages and Refined Tea Accumulated(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1281.60,1156.30,1093.60,1008.80,893.10,779.70,671.30,537.40,426.00,328.00,214.60,,1322.30,1175.20,1059.20,970.00,852.90,739.70,633.30,512.40,410.70,316.30,205.10,,1251.30,1116.00,1029.30,942.70,829.50,720.70,621.50,497.90,394.90,299.40,191.40,
Selling Expenses of Manufacture of Wine Beverages and Refined Tea Accumulated The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1247.20,1135.90,1045.50,968.70,855.80,742.20,635.80,514.20,411.90,316.60,204.80,,1254.00,1117.30,1030.10,943.40,830.40,721.10,618.60,495.00,394.30,298.70,190.60,,1254.20,1122.30,1028.60,948.20,838.10,732.40,623.70,498.50,396.80,289.30,184.50,
Selling Expenses of Manufacture of Wine Beverages and Refined Tea Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,1.8,4.6,4.1,4.4,5.1,5.6,4.5,3.4,3.6,4.8,,5.4,5.2,2.8,2.8,2.7,2.6,2.4,3.5,4.2,5.9,7.6,,-0.2,-0.6,0.1,-0.6,-1.0,-1.6,-0.4,-0.1,-0.5,3.5,3.7,
Selling Expenses of Manufacture of Tobacco Accumulated(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.00,127.20,112.80,100.60,87.60,75.90,63.00,51.30,39.50,28.10,17.00,,152.20,122.10,107.80,95.90,83.50,72.10,60.70,48.80,39.10,28.20,17.20,,151.20,116.30,101.00,91.40,78.50,67.70,57.20,46.50,36.10,28.30,18.00,
Selling Expenses of Manufacture of Tobacco Accumulated The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.30,122.10,107.80,95.90,83.50,72.10,60.70,48.80,39.10,28.20,17.20,,151.20,116.30,101.00,91.40,78.50,67.70,57.20,46.50,36.10,28.40,18.00,,145.70,115.70,99.80,89.50,77.20,65.80,56.00,47.10,37.00,26.80,16.90,
Selling Expenses of Manufacture of Tobacco Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,4.2,4.6,4.9,4.9,5.3,3.8,5.1,1.0,-0.4,-1.2,,0.7,5.0,6.7,4.9,6.4,6.5,6.1,4.9,8.3,-0.7,-4.4,,3.8,0.5,1.2,2.1,1.7,2.9,2.1,-1.3,-2.4,5.6,6.5,
Selling Expenses of Manufacture of Textile Accumulated(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.70,545.60,507.20,451.30,398.40,345.20,291.50,236.30,185.50,137.30,88.10,,589.80,526.80,470.10,416.90,365.10,315.00,265.90,216.70,172.50,129.20,83.70,,571.80,510.60,455.60,404.20,353.00,304.90,257.80,208.60,164.90,121.60,79.60,
Selling Expenses of Manufacture of Textile Accumulated The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.00,506.40,465.30,415.00,365.00,314.70,265.70,216.30,170.90,126.30,81.90,,559.50,498.30,443.80,393.50,342.50,295.90,249.30,202.20,163.70,121.60,78.70,,539.60,478.00,426.60,378.00,329.10,284.00,240.30,194.60,152.20,113.00,73.20,
Selling Expenses of Manufacture of Textile Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,7.7,9.0,8.7,9.2,9.7,9.7,9.2,8.5,8.7,7.6,,5.4,5.7,5.9,5.9,6.6,6.5,6.7,7.2,5.4,6.3,6.4,,6.0,6.8,6.8,6.9,7.3,7.4,7.3,7.2,8.3,7.6,8.7,
Selling Expenses of Manufacture of Textile Wearing Apparel and Clothing Accumulated(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.80,679.60,638.20,567.90,504.00,436.20,372.20,302.20,240.30,180.00,115.90,,767.70,680.70,607.50,540.10,473.10,412.30,351.70,286.00,230.10,172.60,110.90,,745.10,664.90,594.40,529.30,465.90,407.00,347.70,283.30,228.10,170.50,108.40,
Selling Expenses of Manufacture of Textile Wearing Apparel and Clothing Accumulated The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.60,657.00,600.90,535.30,471.10,409.90,349.10,283.50,226.70,170.70,110.50,,738.70,656.00,585.90,523.10,460.30,401.80,343.10,279.60,226.50,168.40,106.80,,695.40,618.50,553.60,491.40,431.20,375.10,319.60,260.40,206.70,153.50,99.00,
Selling Expenses of Manufacture of Textile Wearing Apparel and Clothing Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,3.4,6.2,6.1,7.0,6.4,6.6,6.6,6.0,5.4,4.9,,3.9,3.8,3.7,3.2,2.8,2.6,2.5,2.3,1.6,2.5,3.8,,7.1,7.5,7.4,7.7,8.0,8.5,8.8,8.8,10.4,11.1,9.5,
Selling Expenses of Manufacture of Leather Fur Feather and Related Products Accumulated(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.10,312.70,290.10,258.10,227.10,196.80,167.50,133.90,104.40,76.60,47.20,,339.40,302.30,271.00,241.30,212.00,183.80,154.70,123.80,97.10,71.40,44.10,,333.90,298.80,267.70,237.50,207.70,179.20,151.90,123.00,95.10,70.00,43.40,
Selling Expenses of Manufacture of Leather Fur Feather and Related Products Accumulated The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.90,296.80,271.30,241.60,212.20,184.10,155.00,123.80,96.70,71.00,43.90,,334.50,299.00,267.80,237.30,207.70,178.80,151.50,122.60,95.30,70.10,43.30,,320.20,285.50,255.40,224.80,196.50,171.60,144.90,117.30,90.30,66.90,41.40,
Selling Expenses of Manufacture of Leather Fur Feather and Related Products Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,5.4,6.9,6.8,7.0,6.9,8.1,8.2,8.0,7.9,7.5,,1.5,1.1,1.2,1.7,2.1,2.8,2.1,1.0,1.9,1.9,1.8,,4.3,4.7,4.8,5.6,5.7,4.4,4.8,4.9,5.3,4.6,4.8,
Selling Expenses of Processing of Timber Manufacture of Wood Bamboo Rattan Palm and Straw Products Accumulated(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.70,298.60,270.80,249.80,219.70,189.20,160.30,128.10,100.10,73.80,47.20,,330.30,296.50,263.90,232.20,202.90,174.40,147.40,119.10,93.30,69.20,43.70,,325.90,292.90,261.60,231.60,200.00,171.30,144.20,115.80,90.00,65.40,41.60,
Selling Expenses of Processing of Timber Manufacture of Wood Bamboo Rattan Palm and Straw Products Accumulated The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.10,287.50,258.00,230.40,201.50,173.10,145.90,118.10,92.10,67.90,43.10,,319.60,286.20,255.30,225.30,194.60,166.90,140.30,113.10,91.00,66.10,41.80,,309.50,277.40,246.00,214.50,186.10,159.40,133.30,105.70,81.90,59.20,36.50,
Selling Expenses of Processing of Timber Manufacture of Wood Bamboo Rattan Palm and Straw Products Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,3.9,5.0,8.4,9.0,9.3,9.9,8.5,8.7,8.7,9.5,,3.3,3.6,3.4,3.1,4.3,4.5,5.1,5.3,2.5,4.7,4.5,,5.3,5.6,6.3,8.0,7.5,7.5,8.2,9.6,9.9,10.5,14.0,
